,logFC,logCPM,PValue,FDR,up_down
PTPN3,2.22895320235729,5.60189347742272,3.42932554875549e-06,4.5936656496331e-05,Up
HNMT,-2.46528727292314,3.76321752452888,3.48552759083183e-06,4.66548347904215e-05,Down
CSTF2,1.68609921768617,5.00505941337815,3.51590930369898e-06,4.70265910576354e-05,Up
MCIDAS,7.76819522156992,0.961473614774027,3.5512859129119e-06,4.74645552333591e-05,Up
MYH14,4.61103588895518,8.55887114361027,3.66150854740552e-06,4.89014808220159e-05,Up
MCHR1,-3.04564812717491,-1.76407561734195,3.70512011997289e-06,4.94473099652933e-05,Down
GYPE,-2.63920075498256,-2.93445854116423,3.72819553052373e-06,4.97184655438926e-05,Down
ZNF333,-1.38103954436427,3.12183190703511,3.74760669292652e-06,4.99403907416593e-05,Down
TEKT3,-2.61370339662597,-2.0309146262629,3.76444430071907e-06,5.01277184209489e-05,Down
PCDHGB7,-2.82158139222725,0.0864425224877135,3.82236020242013e-06,5.08613685975166e-05,Down
CCN1,-2.71315301958444,6.99503870005242,3.83787612809052e-06,5.10301671013806e-05,Down
OTC,-4.67864805339805,-3.6383374673246,3.84238374827369e-06,5.10524531918752e-05,Down
RFC4,2.39179361286797,6.31909562553942,3.90441568129121e-06,5.18384497302507e-05,Up
C3orf70,-2.71142300073468,2.60403649749115,3.92018001229404e-06,5.20094522602365e-05,Down
CNN3,-1.68495305224295,7.1709448054821,3.94330997764945e-06,5.22778521301615e-05,Down
PDE11A,-3.4618255008023,-0.523404285365863,3.95277923747093e-06,5.23648858571645e-05,Down
CDCA7,3.16286969511811,6.19269635559426,4.00619399922806e-06,5.30335373025565e-05,Up
CKS1B,2.42255933145238,6.04916239341477,4.07651113359221e-06,5.39247951127422e-05,Up
ALKAL2,-3.74713711216046,0.866473890398476,4.0903173264835e-06,5.40677576220656e-05,Down
SPAAR,-2.21689615151601,-1.55847298268167,4.19575939145698e-06,5.54209097640802e-05,Down
CELSR2,3.31734161044627,7.46344112984493,4.22259985237722e-06,5.57346085932366e-05,Up
SGTB,-1.5429239401992,2.65938556428323,4.22582686384098e-06,5.57363996745083e-05,Down
SDC2,-2.68943614061504,4.98889786737178,4.36356528148151e-06,5.75110248721576e-05,Down
AC005747.1,-2.41562556993848,4.05138254114932,4.39464667521194e-06,5.78783634434414e-05,Down
METTL24,-3.66549664572658,-1.46524473353091,4.41719478386037e-06,5.81328627394179e-05,Down
TMEM158,-2.80596871037175,3.37089433523679,4.49165379171053e-06,5.90696702148365e-05,Down
TRAIP,2.30072091452329,3.84399494100234,4.56378470962555e-06,5.99745177219743e-05,Up
EVPL,4.46039719894082,7.76609573273177,4.65283826620876e-06,6.11002723523262e-05,Up
TFR2,5.76021830814477,3.02775840202542,4.69964344431927e-06,6.16699936689057e-05,Up
GIPC3,-2.20660327964511,0.804400213573556,4.72140284454916e-06,6.19104678452519e-05,Down
HK2,4.21711474330751,7.27539162862377,4.78354839084224e-06,6.26797801503529e-05,Up
FLI1,-2.15474716046169,3.53309360154292,4.79181558018227e-06,6.27425090128442e-05,Down
IL3RA,-1.94197992117515,2.89765127565019,4.89227168721218e-06,6.4011363222377e-05,Down
STUM,-3.57582385443115,0.0836552826887102,4.90156557505149e-06,6.40864592590126e-05,Down
THY1,-2.49383994757579,5.75300956199962,4.90962953423739e-06,6.41453771755798e-05,Down
SHMT2,1.89293080979058,7.42861301398229,4.96850328414563e-06,6.48675700312423e-05,Up
SH3BP1,2.88916750494543,6.12170472708863,4.97377712250482e-06,6.48894366995382e-05,Up
MPDZ,-2.59421329196819,3.31753434398755,5.01914456730574e-06,6.54339671355911e-05,Down
RRAGA,-1.16871235503294,6.13540858225541,5.06190465442181e-06,6.59437434387466e-05,Down
GTF2IRD2B,-1.6962535282846,1.80547394644385,5.06732063953779e-06,6.59666361955714e-05,Down
PTTG2,-2.66229477199342,-3.68042426153578,5.10362571236223e-06,6.63913214963139e-05,Down
PPP5D1,-1.75817932101541,-1.10143344694249,5.17710015277579e-06,6.7298569397655e-05,Down
MPRIP,-1.41815055394479,7.09121430922728,5.19460843221747e-06,6.74775144329114e-05,Down
ZMYND11,-1.20664954815625,5.96328292766255,5.25441050250067e-06,6.82051989633457e-05,Down
MCM7,1.99570127132583,8.33959095740565,5.46050476158935e-06,7.08294250729899e-05,Up
DUSP3,-1.0651523579594,6.02680664279555,5.53935297519474e-06,7.18005277805616e-05,Down
MYOZ3,-2.78186433696828,-1.18228093125533,5.57770613330597e-06,7.22457195283812e-05,Down
GLT1D1,-2.99485177051938,-0.160937745393752,5.64841619106058e-06,7.31090767586664e-05,Down
CGRRF1,-1.36874641122576,3.09202753149486,5.66745936795436e-06,7.33029357275589e-05,Down
CTF1,-2.15825804408051,2.95845386228259,5.77458108154078e-06,7.46349081721722e-05,Down
PDGFRL,-2.61837894905031,2.50579938357257,5.8676757550782e-06,7.57838064928797e-05,Down
CCDC92,-1.36819487137347,4.92498338133822,6.03486366012499e-06,7.78873241174327e-05,Down
DEF6,2.40148820679967,5.54535577791103,6.09993250726206e-06,7.86708033661909e-05,Up
SH2D3A,3.10692160297854,5.44534273707108,6.1636981940809e-06,7.94363677192843e-05,Up
AKNA,-1.66664124042423,5.25977159584173,6.18179993231021e-06,7.96127519853951e-05,Down
TLCD1,3.4511459416598,3.62498420251688,6.23890761218656e-06,8.02908667007307e-05,Up
APH1B,-1.78254994215304,2.84304991620725,6.28183155003883e-06,8.07856083075608e-05,Down
GMIP,1.79730264615563,4.65641114463228,6.2951594550626e-06,8.08993050426077e-05,Up
GLIPR2,-2.07744554182511,4.70177000749991,6.36135992454652e-06,8.16918229626593e-05,Down
KRT80,5.82810899788646,6.74176819174073,6.44390773896137e-06,8.26929939740025e-05,Up
NECTIN4,4.58566721801794,7.58060436484683,6.46650663028497e-06,8.29239790498136e-05,Up
RANGAP1,1.99878289656586,7.89817185926166,6.49358973536219e-06,8.32120987409953e-05,Up
KLF17,-3.75875869460668,-2.94248174495169,6.63906796806445e-06,8.50159058694616e-05,Down
GJB3,4.98389182914905,6.80271255273749,6.68979156413429e-06,8.5604642939206e-05,Up
FYCO1,-1.4639847610642,5.37747421323559,6.83982927639358e-06,8.74624977683519e-05,Down
PALM,-2.95203808811617,3.91168376386476,6.86537844602652e-06,8.77269832614162e-05,Down
CDCA4,2.17346690122695,6.0048575422442,6.89696974995753e-06,8.80682468779988e-05,Up
LRFN5,-3.17326149560488,-0.378977733741313,6.93990431195795e-06,8.85537683967458e-05,Down
ALDH1B1,-1.94416542111968,5.02691288032582,7.02707663011031e-06,8.96026814999215e-05,Down
PTGES3L,-2.11911022928874,0.0805622126740387,7.0725713912657e-06,9.01190545473643e-05,Down
GATA2,-2.39234983261867,4.21996216846192,7.10096001456768e-06,9.04168849312537e-05,Down
NOP53,-1.6413940339054,8.10333997340415,7.14256413120253e-06,9.0882449742824e-05,Down
SNCA,-2.98965032629402,2.68536233541536,7.18221416560666e-06,9.13225115697377e-05,Down
ORM2,-3.71649944370764,-1.45976030916771,7.19550050357868e-06,9.14269725718982e-05,Down
GAS2L3,2.76555604133102,3.68560920330521,7.34746132586016e-06,9.32920617642666e-05,Up
SGCB,-1.75925568615924,5.12102005371885,7.38577767587981e-06,9.37125767038093e-05,Down
C14orf132,-2.55953839722894,3.90864613976379,7.43179307177512e-06,9.42301189058407e-05,Down
DENND2B,-1.77849722804884,6.44907593039899,7.46662721667362e-06,9.46052626258786e-05,Down
MAP3K21,2.94422557504025,4.11343684461047,7.52573593942913e-06,9.52872324353281e-05,Up
DBF4,1.7514855328632,4.53234493115833,7.54091359505368e-06,9.54124014868897e-05,Up
OAF,-1.83345245010883,4.77464529877722,7.56181271641666e-06,9.56097358183677e-05,Down
GPR162,-2.38691951920667,0.574614070744095,7.6496133811671e-06,9.66048298145368e-05,Down
RBM43,-1.50929853150424,2.84590903945163,7.65123111343087e-06,9.66048298145368e-05,Down
SRL,-3.1264283383733,0.371838922402183,7.66184308538546e-06,9.66711202445765e-05,Down
SIRT7,1.76583449720209,5.38835803559683,7.68962910655125e-06,9.69538550986846e-05,Up
TAPT1,-1.25149223336193,4.38923933491245,7.75581327571015e-06,9.77199953606248e-05,Down
ECE2,3.068728079722,4.51701404240186,7.87140573196704e-06,9.91071545721828e-05,Up
CCDC138,1.97306164463288,3.33683529456536,8.04043984888872e-06,0.000101164780513234,Up
CALHM5,-2.45044155754045,1.11223981345277,8.06242486261487e-06,0.000101370655699404,Down
GJC2,-2.52171750237568,1.58383322677688,8.13073446563383e-06,0.000102158287397476,Down
FANCG,1.5054072619699,5.55591969329955,8.18276834453061e-06,0.000102740468838361,Up
RAB27B,4.63016637952783,5.67182675136589,8.19676517823865e-06,0.00010284459023218,Up
NFIX,-1.78503331897384,6.15937296629133,8.20929125642693e-06,0.000102930126115005,Down
GABARAP,-1.1034912688671,5.6487345281456,8.22190084687212e-06,0.000103016589485132,Down
FAAP24,2.21622946117455,3.18039146234416,8.30332677018524e-06,0.000103964570601694,Up
ERVFRD-1,-3.14913364358498,-3.1896419820768,8.33244095301602e-06,0.000104256703943705,Down
GJA5,-2.55447718583587,1.77264319747471,8.41872117204623e-06,0.000105263205778081,Down
EPS8L2,2.34477682913374,7.35052737761969,8.51315799216484e-06,0.000106370227719149,Up
MTFR1L,-1.07234069936637,5.16883273901907,8.5760342106246e-06,0.000107081645995541,Down
H3C8,7.21166261544796,1.88296722636937,8.79925753544156e-06,0.000109792812016617,Up
F8,-1.76499523513876,3.13483407083566,8.80714936003286e-06,0.000109815285588792,Down
LEPROT,-1.14759327829803,6.44118038950125,8.82323459882891e-06,0.000109939820191351,Down
CYP27B1,4.52063087389557,2.93925147102348,8.92107970157597e-06,0.000111082228604568,Up
CTSO,-1.79760965912892,4.47879249624595,8.95493137835935e-06,0.000111426785888074,Down
OPN1SW,-1.74229944285116,0.850495415128653,9.00446338848275e-06,0.00011196584475472,Down
EML1,-2.3097806178268,3.07852106664414,9.01887511582658e-06,0.00011206775902023,Down
TWSG1,-1.52360030299833,5.74816516998597,9.03446047229307e-06,0.000112184106277854,Down
RARRES2,-2.69999169947402,5.7585229410504,9.05880001131771e-06,0.000112408922370309,Down
ARHGEF6,-1.95905793001309,3.42281959592173,9.09192704519045e-06,0.000112742396578256,Down
P3H3,-2.51607698430785,4.56225229239357,9.13204268215181e-06,0.000113162013442747,Down
CLMP,-2.89247660002101,4.05612304260762,9.13891056820868e-06,0.000113169338973079,Down
KCNIP4,-1.62195393298547,0.219840163610614,9.15028912345618e-06,0.000113232472818061,Down
SLC25A10,2.69278258552633,4.79210367398072,9.32045401445014e-06,0.000115259112400916,Up
TTF2,2.0650203688933,5.21683430826508,9.43529046912788e-06,0.000116599237257283,Up
BMX,-3.12183920920278,-0.29953884263654,9.55989297229535e-06,0.000118058130335949,Down
BTNL2,-3.11437016787238,-4.07759497798717,9.61376327297413e-06,0.000118642129919044,Down
H2AC7,5.83675243237432,0.171685925300427,9.7254322565905e-06,0.00011993480614583,Up
VIPR2,-3.17008139460271,0.530083027645134,9.73181483035766e-06,0.00011993480614583,Down
CCDC32,-1.22634034265946,3.29050766161205,1.00112459300987e-05,0.000123294237786666,Down
AMPH,-2.71625783700505,0.47434932684316,1.00382250505435e-05,0.000123542114444573,Down
AP1M2,2.4460481059767,6.42401887063539,1.02085920332911e-05,0.000125553147585429,Up
TECTA,-2.10264175752677,-1.17040335524449,1.02199801499059e-05,0.000125607526995775,Down
OVOL1,5.60492974201335,4.98121648853237,1.02856616593207e-05,0.000126328664657733,Up
SLC9A3R1,3.43480856213852,8.18226831357364,1.03200090944328e-05,0.000126664236877211,Up
ERBB3,3.12944478143597,7.52849818965041,1.04495608370521e-05,0.000128167062511598,Up
CDS1,2.17695214721517,5.4933826819295,1.07051053150145e-05,0.000131212133806738,Up
CENPH,2.27738575338312,4.78910452990049,1.07286778164886e-05,0.000131411726244083,Up
TNRC6C,-1.56626030141282,3.8015168091745,1.09090280789666e-05,0.000133458655810343,Down
GPSM2,2.49154436810178,5.65342787802931,1.09105967090652e-05,0.000133458655810343,Up
PCDHB12,-2.50026548420364,-0.0219751239861316,1.09742176407336e-05,0.000134145860381306,Down
STK33,-3.22604247389004,0.766427467071311,1.10584246982599e-05,0.000135083602513297,Down
LYRM1,-1.34755224564901,4.15361036705021,1.1073438304984e-05,0.0001351754181712,Down
AKAP12,-3.01573795423991,4.68055868232325,1.11065809780332e-05,0.000135488264569647,Down
PNMA1,-1.51005491609603,5.39125383933984,1.11240850604335e-05,0.000135610043028814,Down
GRHL1,5.25323424004227,6.34909497140251,1.11929625755501e-05,0.000136276574238472,Up
MREG,3.25808709172409,5.14448979700778,1.11938772294608e-05,0.000136276574238472,Up
ARC,-3.03437226066711,0.749089484092334,1.12683149348748e-05,0.00013709022825627,Down
ZHX3,-1.40127658662379,4.57076770639298,1.13166843550307e-05,0.000137585852273232,Down
RNF150,-3.14461341686302,3.05407525669029,1.14370973243147e-05,0.000138956108327085,Down
ULK4,-1.69566063907266,2.05954538516489,1.18838293640511e-05,0.00014428037086464,Down
PRKCA,-2.08734451246944,4.56699455706593,1.18913272936691e-05,0.00014428037086464,Down
TBX2,-2.46223997943914,2.930085365558,1.19506925711006e-05,0.000144903152022154,Down
VPS51,-1.15908663256614,6.0653410023115,1.20139803883927e-05,0.000145572625270645,Down
PRL,-4.04635665185774,-3.19716963195186,1.20964260784025e-05,0.000146473178101811,Down
NT5DC3,-1.94396911969073,3.81161904058195,1.230004017815e-05,0.000148838741216137,Down
FEZ2,-1.13893191458484,5.1950704076153,1.24486498782231e-05,0.000150535987461008,Down
NAP1L5,-2.02548367597174,2.18571477345249,1.25377187323712e-05,0.000151466873042119,Down
HOXD9,-1.96042428073155,3.98054257672417,1.25424315835765e-05,0.000151466873042119,Down
KCTD7,-1.48500213162065,3.28491291381024,1.25632259733785e-05,0.000151616441967881,Down
FAM83B,6.12571977959346,4.23069663170164,1.26065639070431e-05,0.000152037690464206,Up
CORIN,-2.58775614778004,0.241172661802456,1.27139142049096e-05,0.000153229861707567,Down
NMT2,-1.45326381382611,3.69846592952773,1.27461179396938e-05,0.000153515368371863,Down
RASL11A,-2.48862983331788,2.78455964494007,1.27834734454409e-05,0.000153862500815286,Down
KPNA5,-1.49582336174171,3.06740619172003,1.28701515455661e-05,0.000154802423193167,Down
ZNF280D,-1.04782833661564,4.77728758877323,1.30037005398249e-05,0.000156304480488695,Down
ZGRF1,2.29002939247942,3.62034298930995,1.31570453382258e-05,0.000158042323416529,Up
NCAPD3,2.09312378827114,5.64351587824226,1.31870310949904e-05,0.000158297051027082,Up
STX2,-1.59913506956458,3.58398539940335,1.32021677628798e-05,0.000158373309890036,Down
FAM229B,-2.18495145684671,2.58076492767541,1.33028671677176e-05,0.000159475196166189,Down
PABPC1L,3.28495176018499,5.00068493290408,1.33508358737798e-05,0.000159943900866611,Up
WBP4,-1.14395002662927,4.08387519279429,1.34618559541791e-05,0.000161166841204415,Down
GNAZ,-2.74271925921681,2.48822386423343,1.34751308191649e-05,0.000161218718427036,Down
LGALS1,-2.23652154894284,8.01340244178343,1.3583225088347e-05,0.000162404209776456,Down
C3orf52,3.18781846904253,4.17922916673149,1.36258794113433e-05,0.000162806233125592,Up
OAS3,3.67640360481338,7.67604976214717,1.36400073439668e-05,0.000162867107557431,Up
LRR1,1.62430852386663,4.35047187262598,1.36869282984899e-05,0.000163319203985289,Up
STRIP2,4.69490759310342,3.91629981793077,1.37145025617841e-05,0.000163540000786354,Up
FOXL2NB,-2.93807194388235,0.869918470788694,1.38463725394029e-05,0.000165003368727981,Down
DAB2,-2.01632765253294,4.62767734916247,1.40915624065303e-05,0.000167814313203263,Down
NXPH4,7.05170993039703,5.09573925773763,1.43457652233201e-05,0.000170728809885453,Up
RRM1,1.79553212877848,7.29858335973837,1.45446855215002e-05,0.000172981978860586,Up
ABCA7,3.12359289170352,5.60310297169604,1.49344944435947e-05,0.000177411533001002,Up
HIPK3,-1.2291288595608,6.24089361889048,1.49368112643106e-05,0.000177411533001002,Down
H4C4,6.77848525053609,-1.84403661840484,1.49762886838035e-05,0.000177763321243566,Up
ZNF248,-1.19083551413549,3.65833673252431,1.53022633039863e-05,0.000181513031165048,Down
COL6A1,-2.38681029784066,8.07744004161231,1.54226935117636e-05,0.00018282127811775,Down
CDNF,-1.85507816495946,-0.368701610495368,1.55005778730443e-05,0.000183623797011162,Down
RHOQ,-1.4479967776978,4.84694855735939,1.55977676830226e-05,0.000184653809143071,Down
NHSL1,2.62642132396656,4.94702219678696,1.56843739524249e-05,0.000185557258767862,Up
HMCN2,-3.10132412997155,2.7285524337602,1.58065491457733e-05,0.000186880053179208,Down
CELSR1,2.89026016031899,7.19634565159316,1.58293860556646e-05,0.00018702741191588,Up
LAPTM4A,-1.12537098796835,8.47248314284613,1.59936468749212e-05,0.000188837458190605,Down
NLGN2,-1.65669172991761,5.05272184812529,1.6003529457307e-05,0.000188837458190605,Down
C16orf86,-1.95353520175314,0.669308807973842,1.61926637586712e-05,0.00019094422993384,Down
TSPYL5,-2.97885654082596,2.80947116529759,1.63377846391296e-05,0.000192529579766997,Down
SPDL1,1.83119463842489,4.72505026618575,1.64761729080443e-05,0.000194033571216224,Up
STYK1,3.62810996719704,3.76645171735193,1.6511024761792e-05,0.000194289405659723,Up
MTIF2,1.21271348474135,5.37934632413668,1.65194486342959e-05,0.000194289405659723,Up
DENND5A,-1.48313805122686,5.28828023153446,1.65409705239813e-05,0.000194415709613678,Down
RSU1,-1.07366033014423,6.09822000201425,1.66363427656315e-05,0.000195409289944192,Down
SKP2,2.1420747453292,5.67094523494804,1.66630755591955e-05,0.000195595867403838,Up
UNG,1.5677375113609,6.52868597826246,1.67088415153969e-05,0.000196005473339367,Up
DACT1,-2.66251411299361,2.22688459874805,1.67598749471943e-05,0.000196476297332843,Down
PIP5K1C,-1.08491998916252,5.806211729905,1.68507160720995e-05,0.000197412872501594,Down
ELMO3,2.68353440749899,5.6237077222864,1.68796552578677e-05,0.000197623496298282,Up
GLB1L3,-3.35227242535636,-0.879007141492411,1.70200002622486e-05,0.000199137316501196,Down
ARHGEF39,2.24032746721597,3.94140409525434,1.70584383253826e-05,0.000199457615438812,Up
HTRA1,-2.05896785965504,6.63103012653591,1.71009803503677e-05,0.000199825454126461,Down
PARD3B,-2.49461860445547,2.78710411095474,1.71642026772074e-05,0.000200434309760394,Down
C6orf132,3.15873712120238,6.30953911204936,1.7319242295561e-05,0.000202113876109363,Up
ANO6,-1.32498302691264,6.04576587026325,1.74994326476361e-05,0.000204084586440413,Down
CARD14,5.13742004807654,4.09654420303615,1.79213904745042e-05,0.000208870504366717,Up
GPD2,1.93838974767357,6.54035367232565,1.80984193770623e-05,0.000210797481504156,Up
MAN1C1,-2.15028325023507,3.46065190443765,1.81360220042676e-05,0.000211099081172979,Down
FANCC,1.68618667525724,4.79059895324605,1.82694168708302e-05,0.000212514571729721,Up
PMAIP1,3.72778504173234,5.36767802810419,1.82898723706237e-05,0.000212615344192357,Up
CCDC27,-3.22932341479587,-3.77248860085928,1.83934060765027e-05,0.000213681128582051,Down
PDZD4,-2.70643260517569,2.01673942284707,1.84150013210445e-05,0.000213794252297767,Down
HOXA10,-2.26376076297107,4.0693586730736,1.87059200746429e-05,0.000217032007043636,Down
PRLR,-3.31315171911461,3.3482149127397,1.87706680141017e-05,0.000217643179610453,Down
ARHGEF5,2.12753657161083,4.92152557071732,1.88691768471928e-05,0.000218644767708795,Up
DIPK1A,-1.6877626962391,3.44735143317601,1.89930673714702e-05,0.000219838089983087,Down
OSR1,-2.8980409975478,1.87843789977874,1.89965470989267e-05,0.000219838089983087,Down
HAPLN1,9.00974973845253,2.04976658004084,1.90249320050615e-05,0.000220025352181693,Up
ELFN1,-2.18536562656527,0.869634697245139,1.92234491784261e-05,0.00022217871069681,Down
GRK5,-1.92126430610174,3.65974161786759,1.92751049669148e-05,0.000222633018932399,Down
ZNF98,-3.65671415611518,-3.81543314369422,2.00133117246379e-05,0.000231011530342652,Down
ADARB1,-1.9668388381723,3.93459681680354,2.02718721734284e-05,0.000233846356549529,Down
FAM83F,5.19757246740757,5.2632471212055,2.02865518697172e-05,0.000233866067909847,Up
S100A14,5.26658622146565,9.21056787873687,2.03471444751642e-05,0.000234414705998218,Up
RPS6KA2,-2.1311223093106,4.75781235096884,2.04194334255433e-05,0.000235097308213631,Down
ADCY5,-3.07145371654124,2.68960826285572,2.06800093256045e-05,0.000237901635585728,Down
FAM49B,1.68957120892722,6.43643151118893,2.06893934885426e-05,0.000237901635585728,Up
CREB3L2,-1.77247499386741,5.69579320557212,2.07455943209957e-05,0.000238395835313928,Down
