,logFC,logCPM,PValue,FDR
WEE1,-0.120495527459227,6.26717726335074,0.698384103030329,0.834506287867773
RAB2B,-0.0960736515670128,4.49712385659256,0.698470693666507,0.834530640876577
MPV17,0.141147820135029,5.49677551203551,0.698498458325638,0.834530640876577
WHAMM,-0.0958557323805894,4.4185752181285,0.698563808493929,0.834530640876577
HMGB1,-0.0907386224790984,8.16995249791571,0.698589626331124,0.834530640876577
ZNF45,-0.115035981058239,3.65552447144613,0.698655396399878,0.834547378322306
TSPEAR,-0.0663795807127563,-1.42798264108662,0.698696210525524,0.834547378322306
SPEM2,1.72487404312493,-3.93438962456616,0.698812372107685,0.834618900633285
BCAS2,0.132972440486666,5.71377634720906,0.698892279015097,0.834618900633285
C2CD6,0.929186204130742,-0.950190983860619,0.698894961828138,0.834618900633285
TRMT12,-0.150256809317709,3.6549856393415,0.698971787045904,0.834655362635781
SRPK2,-0.109915387098817,5.21903594098054,0.699161007586148,0.834779668141751
TVP23A,-0.164887333302986,1.06830628580428,0.699181422911379,0.834779668141751
OTOG,2.16146584598896,-2.26038018204376,0.699214783598266,0.834779668141751
DPF3,0.43533284615222,0.0559737408897748,0.699529793800641,0.835100455685993
SLFN5,0.287297346101364,6.40159622479472,0.699627379486403,0.835161655994428
CCDC12,-0.119611607177259,5.75159221714106,0.699887617138841,0.835387383669916
GOPC,-0.10035840482346,5.55358885260086,0.699930183666095,0.835387383669916
COX19,0.163117510887049,4.30356360253047,0.699987887002221,0.835387383669916
C8orf37,-0.127051180378957,1.98178449673943,0.700028255062396,0.835387383669916
ASCL1,2.20555807232275,-0.490687188436492,0.700081211327123,0.835387383669916
HES7,0.930387613918172,-1.41457796516284,0.700094474057262,0.835387383669916
CCDC124,0.179796191587275,6.30783359912802,0.700588681269285,0.835909278923214
RFK,-0.143503653641275,4.89033999384779,0.700624571441354,0.835909278923214
ETNK1,0.216684657299154,5.76435951971454,0.700954045310044,0.836164116156456
ULK1,-0.105645079452266,6.38236546325387,0.700977131353724,0.836164116156456
CYP21A2,-0.171629517927573,-1.51058259928554,0.700977294270928,0.836164116156456
SIGLEC11,-0.167288444781967,-0.990382875455973,0.701058723949618,0.836205927018498
STK3,-0.097297399243669,5.15606714758441,0.701139423368896,0.836246861370721
AK1,0.281590749692692,3.95425196766556,0.7012514164347,0.836325111675991
CAPN10,0.174326856922147,4.38047242341148,0.70148820831882,0.836552179111602
MT-ATP8,0.374121897565035,8.58533895651452,0.701676998063425,0.836721975865314
CNKSR2,-0.12742635247728,0.17016340292837,0.701919922475841,0.836914720516455
ANXA9,-0.157867544065107,3.43340021709886,0.701965907546278,0.836914720516455
LSS,0.20603322132337,6.10433675613534,0.701984943663445,0.836914720516455
PVALB,0.765258394306886,-2.68592070548601,0.702024305773204,0.836914720516455
NKTR,0.200792494614818,6.08553838063162,0.702098015837243,0.836933443875788
NT5C,0.242412318795797,5.15889346714079,0.702132849254862,0.836933443875788
CSNK1E,-0.115070890172029,7.36809951764019,0.702219369549799,0.836981241024848
CDR2L,-0.151578607868765,5.36515652287749,0.702528889419805,0.837294809375931
SLC16A1,0.460167098141036,6.82220425874103,0.702654469874573,0.83738912630303
ANKFY1,-0.102814626535265,5.91928491037456,0.702884543997569,0.837607952959429
MAST3,-0.116574709587489,3.82857662330544,0.702975511538906,0.837660992204512
SYTL2,-0.156975624819866,4.32328821644636,0.703043650108574,0.837686823384721
AKAP9,0.169942122784344,5.75273851133984,0.703091169237873,0.837688084408831
STN1,-0.108722546474996,4.37041346174745,0.703190359399008,0.837750903922565
DECR2,0.253452027301629,4.24483558182679,0.70324986285348,0.837766437214948
UNC79,0.455573041205843,-0.215520917538896,0.703539664375737,0.838025961777785
TAOK1,-0.0957854853535177,6.09879951350027,0.703586301704142,0.838025961777785
ERF,-0.116879851980776,6.26875441052381,0.703607155263012,0.838025961777785
TERB1,0.864122292459538,-3.86074659616628,0.703672689556151,0.838048655307313
CDC42,0.113255730138845,8.17218967471555,0.703810419039488,0.83815732201334
EPOR,0.420451608719199,2.98095408825743,0.704121439224787,0.838472330045764
RASIP1,-0.151465380262804,5.95002430355708,0.704280973954798,0.838606918531568
GAGE2A,7.33882227432099,-1.32731352224796,0.70439401411163,0.838686069019666
CLSTN3,-0.126075387353215,5.93599924838506,0.704440478604205,0.838686069019666
ZNRF3,0.503585996372146,-2.13935761444458,0.70457765595081,0.838794000448538
PPP4R2,0.152882489529712,5.93950603397582,0.704758890821083,0.838921435556412
OBSCN,0.321981456811145,5.23764066973188,0.704777758423349,0.838921435556412
ELP6,-0.0973469180229035,4.61798073067583,0.704957876853625,0.83908044096058
TMEM258,0.169871868144865,6.40624667941044,0.705039295895913,0.839112983432191
SPATA18,0.363328694768804,3.47708662338444,0.705078297226716,0.839112983432191
C8orf33,-0.0979591393295904,5.74844626891368,0.705219699919776,0.839225872190189
PLPPR4,-0.155659537695452,0.928702928350948,0.705590404288184,0.839611601723598
ERCC8,-0.0979165209815301,2.83358328583418,0.705819011916557,0.83982820463641
ARHGAP21,-0.120590262153591,6.29454290381265,0.706037832639795,0.839981930484859
SYT3,1.00451162983788,-1.76037907938041,0.70604180862222,0.839981930484859
ZNF609,-0.101524672547008,5.54148126718615,0.706087972181283,0.839981930484859
ZNF784,-0.117200098352423,3.62288088898577,0.706196405107093,0.840055498059041
DNAH9,-0.117191904479831,0.470600038585952,0.706374120575815,0.840211465495576
XKR6,0.479176937346105,0.740177254666406,0.706593760692059,0.840417277213393
FOLH1,0.579840658561201,1.18415964084055,0.706742899586686,0.840539213690498
DLL1,-0.153860524440761,4.23935421561426,0.706833791773622,0.840591865027268
WDR83,0.199172397747656,3.39378515003543,0.706930205856397,0.840651075820528
RIN2,-0.118442853805486,6.56648443271472,0.706982322985663,0.840657606240948
LARP7,-0.0842172833347418,5.62770683065966,0.707060139517303,0.840694692396265
ZNF783,0.160400473362145,4.41280871349258,0.707262626280137,0.840879996823665
ECE1,-0.119153797034189,7.82837440971993,0.70734973558974,0.840928111082883
RGS4,0.512217304958362,3.45233537115568,0.70744311685791,0.840983674882845
PREX1,0.369512788811886,4.99100272867706,0.707823664303482,0.841380581974669
SLC22A31,1.16683911208515,-0.904615919090129,0.707875679638867,0.84138694072706
TFPT,0.273582802509232,4.68648037936486,0.707998305187105,0.841439719845869
CHST15,0.331351152606291,4.9260313391229,0.708013421507581,0.841439719845869
COL8A2,-0.149853861654879,4.98895697178682,0.708181664804705,0.841584195651782
CEACAM7,-0.00835879228332794,5.31845152162483,0.708458627188827,0.841857842761125
BAP1,0.153926937774904,6.51249668839937,0.708598224386717,0.841870443012161
GSK3A,0.127099571974312,6.35458245169595,0.708604456306036,0.841870443012161
EBI3,0.460181399520752,1.20611250799631,0.708609309104413,0.841870443012161
HEXD,-0.117637264004799,4.98882513600481,0.708839997810116,0.842089026850918
EFCAB8,0.617518892308602,-2.52839322510553,0.709146289802991,0.842366498221384
AADACL3,4.87209791671307,-3.38398367361398,0.70916700368843,0.842366498221384
ILKAP,-0.100807593015993,5.14074297385803,0.70950365069302,0.842612973420584
SUSD1,0.224117300883476,3.53693667855373,0.709527350612289,0.842612973420584
MOG,1.2006342236512,-3.72041528102125,0.709573752860457,0.842612973420584
TNC,-0.146074613994844,8.13083624977787,0.709583913819042,0.842612973420584
ANKRD30B,4.21396491347371,-3.73381081609617,0.709635404800638,0.842612973420584
TIMD4,0.682688139351422,-1.95634627331064,0.709673078342425,0.842612973420584
CABIN1,-0.0883975740761803,6.21902822615583,0.709701642504991,0.842612973420584
SRRM1,0.105567904620943,6.71714424267932,0.709818488438018,0.842691550455695
MAEA,0.122194912877983,6.15660728158082,0.709861301626239,0.842691550455695
CREB1,-0.0779869959386062,5.39852478863382,0.710061118081713,0.84287326084754
SMIM6,-0.0476933039511298,0.7197064146768,0.710143529869202,0.842915592069896
TRPM8,1.4229734600943,-0.385232265674423,0.710317680778894,0.843062516363792
TMEM50A,0.112290969532353,7.04956972178338,0.710360829095881,0.843062516363792
LPAR6,-0.149758553315662,5.53964767208811,0.710660598352534,0.84336277155902
APOA5,3.7258739558586,-3.99531930791296,0.710972901523587,0.843677860633821
TMEM38B,0.236093354203376,4.12107168294779,0.711262935782305,0.843966484511679
DDX5,-0.0810591582023436,9.26590495146406,0.711597028799513,0.844307345963097
MGAT4A,-0.137575356808428,4.57050744872984,0.711670542596585,0.844339006581327
HOXD13,0.83559306128944,3.11390218196018,0.711739296975241,0.844365016743229
PMEPA1,-0.144355632794623,7.25386464553163,0.71196649194315,0.844578975573064
AKT1S1,0.143643271910415,6.0945302958527,0.712036767524902,0.844606770952235
RNF26,-0.099414785197251,5.6065246911973,0.712090017038265,0.844614367949472
TANGO2,0.134608494454729,4.36622584896366,0.712382775643901,0.844859412018683
SLC39A8,-0.146727761226667,5.23672152603721,0.712390329501943,0.844859412018683
OR7A5,1.3390861090625,-2.70029125936309,0.712503699962642,0.84487924626635
PRDM7,-0.244006307634448,-3.68056844040804,0.712564754125281,0.84487924626635
ZNF141,0.251578427314323,2.56966583706759,0.712568234982493,0.84487924626635
ZNF432,-0.124805887945428,3.66763015770856,0.712594492400021,0.84487924626635
SGK3,-0.106073200425974,3.2719188641086,0.712666453824165,0.844909005947507
FAM209A,0.461097448296561,-2.73130880850412,0.712803229566003,0.844939737805245
BCL2L15,-0.0713808940440987,3.43052388262762,0.712819281025265,0.844939737805245
USP16,-0.0817122399680195,5.48570649904195,0.712832964600975,0.844939737805245
LPA,1.25961982781554,-1.06336845919717,0.712911158503029,0.84494183870974
SNCB,1.22332659269925,-1.78835486483656,0.712928463244109,0.84494183870974
ATG16L1,-0.089592355961432,4.92907882939684,0.71312691019137,0.845121479607624
CMTM7,-0.147069470492369,4.36721290228766,0.713180224992586,0.845129113152568
PRPF18,0.119280822101866,3.61295413916974,0.71324121086862,0.845145835433834
C8B,2.73666562667755,-3.55138229545563,0.713413000450336,0.845236672569376
PTGER4,-0.142457059921783,3.43199347783976,0.713465486839528,0.845236672569376
ARL6IP4,0.249789073527014,1.74687618244396,0.713559137195843,0.845236672569376
MRPS28,0.154140159356074,3.79423301004414,0.713618449165332,0.845236672569376
EPS15L1,-0.0801918684383468,5.38022217947591,0.713644234471377,0.845236672569376
SERPINA11,1.86574293143228,-1.57178533456525,0.713669601610903,0.845236672569376
COX6C,0.210183845289804,7.2320479292946,0.713691458060587,0.845236672569376
SNX14,-0.0961085011724572,5.48616018690869,0.713738295862052,0.845236672569376
ANKRD50,0.246100400131918,5.18455044461858,0.713739785905088,0.845236672569376
ARRDC3,0.253103644598371,6.89175550270358,0.714197191925137,0.845722801156589
ZNF507,0.139531009503208,4.89195175128961,0.714280417677465,0.84574723874391
CDH16,1.95266828222503,4.35295973711878,0.714311644569732,0.84574723874391
WDYHV1,0.154955593110134,3.80788477832417,0.714395712559858,0.845791233663027
CLTRN,0.523201158233733,1.03554462810857,0.714482387502112,0.845838309038941
POLR2J3,0.481249234147119,2.79627822454212,0.714763721242796,0.846107546417148
SPNS3,-0.145867332377343,0.533158581792769,0.714803668720244,0.846107546417148
DMRTB1,4.94447199463625,-3.27188796467093,0.714871505142411,0.8461322942111
ARHGDIG,1.0681219174157,-1.67297866392759,0.715327714604785,0.846582693926976
C1QTNF9B,-0.129576967672616,-2.06487981292358,0.715368798506907,0.846582693926976
PPIP5K2,0.134522870583122,5.11615599496898,0.715392896543062,0.846582693926976
USP6,0.478763478759128,0.189952026826805,0.715531972612737,0.846691702185972
DNAH6,-0.104713108370678,0.900892859700894,0.715595500975461,0.846700515414931
FAM9C,2.24512255578815,-2.79380192387294,0.71563334189729,0.846700515414931
URB1,-0.110400922154091,5.92151290038774,0.715701534120384,0.846703307836783
ABHD10,0.139617720403226,4.95467852142901,0.715729623668353,0.846703307836783
KIAA2026,-0.118258291154447,4.96353881539411,0.715812080805741,0.846722766878975
PLCD3,0.329892138790115,5.71054313608792,0.715872414291898,0.846722766878975
CAPN5,-0.129134297302045,5.12315012376067,0.715997619678844,0.846722766878975
ERICH1,-0.0942703489060739,4.0123561932073,0.716012530378411,0.846722766878975
AMELX,5.22656060811426,-3.12957796102975,0.716089542705457,0.846722766878975
TSR3,0.171730383852165,5.8177790571501,0.716104100401152,0.846722766878975
RBM26,0.109512574135997,6.03098532831523,0.716118987449643,0.846722766878975
INSL5,-0.384865900745598,-4.2770502284395,0.716135208876667,0.846722766878975
CPNE1,0.210554550449217,7.34015108554605,0.716170738113244,0.846722766878975
ZNF318,0.176267905318135,5.0888387325285,0.71621569149591,0.846722766878975
BTK,0.367447440448053,2.31041049290504,0.716421558464684,0.846910614943499
CBSL,1.05162688892776,-0.942163274603998,0.716682150671889,0.847121181048155
CX3CL1,-0.142081871052751,6.59084523659565,0.716693649235083,0.847121181048155
MYMK,3.14825693166863,-4.21757702900661,0.716844358008817,0.847168597329634
BLMH,-0.115113304691019,5.48500954911146,0.716868742062867,0.847168597329634
DPAGT1,0.163591082032306,5.23673526560477,0.716909865002854,0.847168597329634
IL17RC,-0.105278623941567,5.07054267628225,0.716921711483946,0.847168597329634
H2BW1,3.84754320906104,-3.9324315192001,0.71699577716263,0.847200593894896
TBP,0.116019962501737,4.14553341905706,0.717266201163494,0.847464587613225
C4A,-0.127726141142498,2.51630061198161,0.717365226020388,0.847526048433759
ZNF283,0.171794754443001,2.5766097807713,0.717531134437833,0.847666515130005
EIF4H,-0.0827356454429041,7.89278047412835,0.717660452909535,0.847698247641676
PFKP,0.223325815583713,7.40536255164533,0.717667016946114,0.847698247641676
TBCK,-0.0990903201064833,4.24410228721332,0.717707236036649,0.847698247641676
B4GALNT4,-0.120367537906101,3.63475515783814,0.71774605926222,0.847698247641676
INTU,-0.119267644697686,3.59044960802174,0.717955221283045,0.847883520255534
PHF7,0.218189862800728,1.78292148859891,0.71801595656275,0.847883520255534
NINL,0.25218823169177,4.47600925775955,0.718044008362825,0.847883520255534
TEX37,2.69250808594473,-4.3762419013822,0.718164911719331,0.847967599100233
GPR61,0.282363950656493,-1.53060055378502,0.718209273758162,0.847967599100233
PTK2,0.138667419863963,6.70165716600025,0.718271716620935,0.847985794308241
S100A6,0.378106176772866,10.5769851740618,0.718363238376436,0.848020751798178
A4GALT,-0.137658493493507,5.99405378770335,0.718429150844032,0.848020751798178
UFL1,-0.0960055407065564,5.11547919856858,0.718442428381429,0.848020751798178
CPD,0.292093916098611,6.9497146579906,0.718513337647194,0.848048931512105
TMED7-TICAM2,0.314502195816241,-1.62953338858951,0.71859270342451,0.848087087958626
C17orf80,-0.0878774920531427,4.5499475349304,0.718749234189698,0.848216303995304
CCDC122,-0.118370632958784,1.96118072157091,0.718870944856255,0.848304413623816
NDUFB7,0.260070197457375,6.61187313957129,0.719123053979287,0.84847076049606
STIMATE,-0.106217515768287,1.52728471351594,0.719123692779062,0.84847076049606
LUC7L2,-0.074629590007226,5.62265604907807,0.719153087182518,0.84847076049606
MTO1,-0.0755631603551969,4.41767430836186,0.719320370320653,0.84861259418186
UGT1A4,3.37449776850659,-4.14181461781474,0.719428334850345,0.848684433221128
SSR4,0.251547426769254,7.75313781924583,0.719494399021417,0.848706837707305
TSPAN16,0.540850928424082,-3.84147104994601,0.719705205287147,0.848899964106192
ECD,-0.0722244513996173,4.87906502011747,0.71989528008786,0.849068613853871
SOX12,0.283914322293185,5.09021631165507,0.719981769633273,0.849069110370978
MAPKAP1,0.0945705830394015,6.44215849351895,0.719989885106039,0.849069110370978
MRAP,1.3996848712354,-3.8544450273537,0.720090636019116,0.849132385050664
MANSC4,-0.0962370566214512,-2.90373047450044,0.720170342482766,0.849170837418368
AC055811.2,-0.271836722593684,-3.48258587058487,0.720290389178702,0.849256847821867
FAM98A,0.109769159069168,5.53328742785167,0.720366748847996,0.84929134124955
EPB42,-0.218340577497389,-2.94939117699084,0.720501489889982,0.849394655598037
NDUFV1,0.166598816678422,7.31587324527402,0.720641008903061,0.849499584482779
SELENOH,0.165486909773967,6.20500196066914,0.720684727911735,0.849499584482779
INVS,-0.0926685596558966,3.46646013872983,0.720759261116046,0.849504761847117
CD109,0.474593478967879,6.59083226241078,0.720783352564459,0.849504761847117
BCKDK,-0.0861128428186789,5.74430581237999,0.720942483822499,0.84958776040238
PRH2,-0.168777267521517,-3.00635845212708,0.720948016314831,0.84958776040238
ASIC5,3.12127725652128,-4.23400969807573,0.7210872458263,0.849696297120985
DPCD,-0.114136899449433,4.21601750692387,0.721246048465867,0.849827882227133
ZCCHC10,0.11183620651032,4.3918383408375,0.721361005735573,0.849907791505743
NSMCE1,-0.111677359745619,5.96129403102126,0.721447152172534,0.849953747626162
SLC25A11,0.142439689406506,6.17925733686518,0.721590144922433,0.849998513630249
PGPEP1L,1.20522376915,-0.617738195106469,0.721614325194216,0.849998513630249
CRIP1,0.447222289356869,2.79502604146599,0.721626580595575,0.849998513630249
MCL1,0.178093022828497,9.02481936251425,0.721714980607877,0.850047106111838
TEX49,-0.203676256082773,-3.99558473520361,0.721800797996592,0.850092650589754
QRFPR,2.77078849687148,0.364807355583524,0.721859526611622,0.850106287707874
NSG1,0.8219086536075,4.10823384683774,0.721944131728204,0.850150394818073
PRPF4B,0.11736253663432,6.3456434749053,0.722135331835776,0.85032001260443
TMEM272,-0.0933868961950037,-2.49072406235556,0.722318683614639,0.850392442217167
PGAP1,-0.124543754187727,4.26556828174858,0.722327339203667,0.850392442217167
KIF3C,-0.1336424640314,4.07465201195687,0.722338339021404,0.850392442217167
DZANK1,0.24968781065412,2.04787978076983,0.722637635184178,0.850582193169859
TRMT1L,0.133639318598797,4.55377357576341,0.722661322520225,0.850582193169859
BAG4,0.136089595810402,4.87719822458521,0.722719400281344,0.850582193169859
SHQ1,0.135572295759819,4.17557485557426,0.722734411660267,0.850582193169859
IBA57,-0.107462218944341,3.73845421738898,0.722735396525914,0.850582193169859
PCK1,2.56568153855031,1.85855756446332,0.722991782804702,0.850790566083372
LRRN1,1.18309004995014,3.55529130716927,0.723006824932304,0.850790566083372
SMCHD1,-0.0901477194436488,6.03495060599701,0.723383835297212,0.851178656295029
RBAK-RBAKDN,-0.19816122165867,-3.48242823355532,0.72347310503702,0.851228144336823
NPC2,-0.105497731571359,7.69239266270816,0.723612617973443,0.851336737491757
DNAJC5G,-0.0823817044121908,-2.50522405571341,0.723731343938359,0.851420862012829
VHL,0.184241793586957,5.36597117726438,0.723877826108487,0.851537626719908
TRIM21,0.202808442999086,4.96925920926191,0.723927340172399,0.851540314673039
SURF4,-0.0845225163159276,7.88390529762746,0.724367438228159,0.851919339637242
ARSA,0.191282454638985,5.63179433424347,0.724367997019558,0.851919339637242
PELP1,0.152439594698177,6.67149752042164,0.724391314252832,0.851919339637242
LRRC25,0.364328341801919,2.33547761579143,0.724776154983859,0.852316336704865
RSPH10B2,-0.251567105345739,-3.6659777845365,0.724837633746265,0.852333042225603
EIF2B3,0.13546794071538,4.96713768107056,0.724893150244753,0.852342735027579
TULP4,-0.0946298843407576,5.03293308670716,0.72532930051203,0.852799953585387
BUD31,0.137589780977886,5.80926673443225,0.725419265957879,0.852850115103061
FECH,-0.0957842047441221,4.62034598745459,0.725742640337853,0.853058519848276
MALSU1,-0.0943170484027397,4.51344243809992,0.725790756418952,0.853058519848276
SMAD6,-0.131027941142891,3.29899421964711,0.725826168885979,0.853058519848276
SH3BP4,0.22110316655979,6.02099633361103,0.725826313694487,0.853058519848276
VPS54,-0.0797637320936682,5.08120256919752,0.725840846178167,0.853058519848276
TRAPPC9,-0.0898992696855316,5.12567165568131,0.725880411065571,0.853058519848276
GOLGA4,0.171048821313898,6.47952912658419,0.726062987827683,0.853167371646227
MYADML2,1.29008552238949,-2.3591816517228,0.726067673352175,0.853167371646227
CHRNA10,0.246983267814565,0.209871035505895,0.726144961046061,0.85320258375109
CLNS1A,0.155157619404117,6.38853377212874,0.7263451716815,0.853382213307536
TBCA,-0.0881923558721063,6.5267810146525,0.726531725323927,0.853504271278885
RFPL2,0.976574189918362,-3.461141711836,0.726568860667063,0.853504271278885
RIPPLY1,0.878784208312977,-3.10000819771982,0.726591073758159,0.853504271278885
HTD2,0.453879810317298,-3.35570541274472,0.72675505764207,0.853574515881708
DNTTIP1,0.156560838512451,5.38862808823149,0.726773885843255,0.853574515881708
TOE1,-0.0819325566208139,4.13368593562346,0.726823733044168,0.853574515881708
CHD1,-0.0825406867869288,5.41305785434992,0.72684024083926,0.853574515881708
KIR2DL3,1.22859362324687,-1.5889507070728,0.727254531382596,0.854005418837319
STT3B,0.140053370454301,7.41313801523409,0.72753882724667,0.85428362456903
SEC23IP,-0.0767809011969841,5.39031872880348,0.72758632322576,0.854283759296722
ACTR8,0.128275773036282,4.27606594778834,0.727657478337474,0.854311671187384
NDUFS1,0.134458242088698,6.27343356793931,0.728001830411014,0.854652042575653
SPHK2,-0.0965470729688257,3.97066540799006,0.728042192008844,0.854652042575653
FAM178B,0.891114889404933,1.41472103865148,0.72809111486806,0.854653828194734
CCDC130,0.140202274198793,5.07372664148104,0.728151726918434,0.854656666023756
FGF20,4.42403976170553,1.26625429159208,0.728188336298222,0.854656666023756
CCL1,1.25703088482516,-3.66530323708268,0.728323769010612,0.85469147894651
ZNF654,-0.0922929646900088,3.98334522197676,0.728417603990687,0.85469147894651
SNAPC1,0.234776592294931,4.10185120517682,0.728440412720392,0.85469147894651
RIMS1,1.89174251494084,-1.50615495648922,0.728483470713982,0.85469147894651
EEA1,-0.107274098815824,5.23141817440873,0.72848586329675,0.85469147894651
ELAVL3,1.49533493153622,-2.00622734569434,0.728502420879089,0.85469147894651
CAPNS1,0.155790057286835,8.84584846830361,0.728598668733242,0.854748779833454
ENO2,0.311788661023575,6.31446326251559,0.728742293782813,0.854861649766046
KDELR1,-0.0879991137435383,7.80470843829955,0.728938207894523,0.855035839459909
BTBD3,-0.126302881300387,5.71621322340549,0.729170374677143,0.855252527675572
HS3ST3A1,0.818958358822748,2.26987086738545,0.729305782486919,0.855334626716065
ZNF567,-0.111196197656889,2.90684455433011,0.729377418083306,0.855334626716065
BEND4,-0.12262860465372,-2.31263106903518,0.729404347413148,0.855334626716065
PRRC1,0.120828122854954,6.05597558059654,0.729430128695853,0.855334626716065
AL136295.4,-0.18587146642037,-3.2226362222216,0.729680645727839,0.855572741267668
SCUBE3,0.937373469330179,2.51485309340595,0.729803656971727,0.855661330159984
SPRY3,-0.132849934410311,1.31540247874337,0.729900601873753,0.855708474992096
OMG,-0.131745229443408,-0.997746115990219,0.729938787874567,0.855708474992096
SMU1,-0.0674730721801177,6.47911402478476,0.73018838688039,0.85594542717986
KCNE3,0.590333696418064,3.85144019640975,0.730371219322807,0.856104088180354
IL5RA,-0.123919151101767,-1.67034431022978,0.730449366833807,0.856140030164047
BRF1,-0.082632804910962,5.34959980909949,0.730505358907823,0.856150001372077
KISS1,1.10727846623803,-0.700301621492359,0.730624519245347,0.856233999479597
FCGR2B,-0.129568500475797,2.26897136262032,0.730730720583508,0.856234174015631
H3-5,-0.133470312715565,-1.02748115623479,0.730746066961538,0.856234174015631
JAML,0.439845206662655,3.7435819228909,0.730767136425542,0.856234174015631
ACAD11,-0.134830478264067,-0.642876231792756,0.73088324023635,0.856280639910637
ATP2B1,0.236668068798938,5.91311445670438,0.730913812668468,0.856280639910637
YLPM1,-0.0776421431706756,6.21484296259433,0.730949269487776,0.856280639910637
WDR61,-0.0752325472280836,5.60155524186921,0.731255632225376,0.856583877925126
ATL2,0.153185810825122,6.0634611022712,0.731457310280963,0.85676445815408
GREB1L,-0.0726028885361589,0.202807988374737,0.73172613525943,0.85702365978482
HS3ST5,1.93166211624976,-1.48685443306582,0.731822434979861,0.85708077315277
HSF1,0.137083351373111,6.80614684781617,0.73190060949886,0.857102704629688
USH1G,0.762950789681593,2.31635018711877,0.731963071356355,0.857102704629688
KIAA1324,1.09232624925764,6.06112589391193,0.731983774037046,0.857102704629688
TXNRD3,-0.11091238468231,3.5216317811932,0.732033866528666,0.857105696052462
ZNFX1,0.159539063930312,6.41345692139396,0.732131378348269,0.857126312770829
KDM4C,0.186974566805174,4.32441149816596,0.732146552578121,0.857126312770829
SLC36A2,0.763202274257748,-3.57821722716113,0.732211976501363,0.857147249468872
KIFC3,0.344138965378759,6.18945824076772,0.732331331874488,0.857231312971306
CCDC169,-0.119520548411863,-0.482548353323546,0.732550006686945,0.857431616499975
RNF227,0.204545381997775,3.51357332924991,0.732622341724217,0.85746061806476
WASHC1,0.280048813450625,3.12796725424709,0.732790160467816,0.857601362666151
ZC3H14,0.125372285966458,5.56662212501183,0.732887268481925,0.857659339957753
DHODH,0.140493990155563,3.90852856189915,0.733072346706589,0.857820249942873
PLEKHH3,0.157591780365904,5.84228631697655,0.733277093818383,0.858004153517129
TEX2,-0.0921996053297593,5.6977773304137,0.733411472176455,0.858105700411518
LAMP5,0.639899686811899,2.11013353294513,0.733512770975669,0.858129572691867
BMP3,1.42340521287896,2.89667547194837,0.73359689112395,0.858129572691867
GPR137,0.145339307209844,4.9972200305011,0.733616545666223,0.858129572691867
RPL18A,-0.116559785024941,8.90600994752333,0.733622253659037,0.858129572691867
MLH1,0.13893394558272,5.24324840572131,0.733730007431781,0.858199937333442
H2AB1,3.38090514738022,-4.12400395880174,0.733799975055304,0.858226099523037
ASIC1,0.373779036405479,3.12618665411893,0.734031436158565,0.858441123042027
STIMATE-MUSTN1,0.250819628666123,-0.717768693111605,0.734087382788345,0.85845086987118
TMEM184B,0.1464371682577,6.5984032532236,0.734511228399017,0.858890813154827
UHRF2,0.185530422821122,5.71642883096601,0.734620820095298,0.858963254625047
MED12,0.140364535374208,5.74103723100989,0.734778676753189,0.859092117363335
LONRF3,0.48315216607957,1.2847945713698,0.735163827248517,0.859486694675837
RAB18,-0.0826997143740008,6.30820250894625,0.735335417303202,0.859580694941521
KSR1,-0.120014985991766,5.10981285972816,0.735339580631061,0.859580694941521
USP4,0.116003817505869,5.94238546873196,0.735428444071419,0.859592925710903
B4GALT6,-0.124637087382304,2.23792257702699,0.735445395009229,0.859592925710903
CNTNAP5,3.27750716219052,-4.1925783070164,0.735504096459081,0.859605811833618
ADGRA1,1.43310689374363,-0.861728591161288,0.735614355012119,0.85967894872106
MRM3,-0.0958956718827127,4.03053753720051,0.735795305709472,0.859834685458668
AEBP2,-0.0915241935843145,5.58509577935012,0.735851559188669,0.859844692946966
RGP1,-0.0896272547498498,5.37209523522972,0.736040941809176,0.859857763954266
DPPA5,3.56916187592341,-4.04985638261457,0.736098879109073,0.859857763954266
ZNF782,0.169404536099628,1.94426482569281,0.736117317644941,0.859857763954266
LRRC37A2,-0.116204205616441,1.7401250572412,0.736210499985225,0.859857763954266
HCN1,3.33587687288944,-1.9718216585273,0.736254341901488,0.859857763954266
TAT,1.50148973342738,-0.528725155275768,0.736276064932992,0.859857763954266
JHY,-0.119879214410792,1.80682261544006,0.736284548124391,0.859857763954266
SLC4A2,-0.0874727877682479,6.54014860618057,0.736289688018393,0.859857763954266
AP2A1,0.122015985645377,7.01542046691967,0.736291958829169,0.859857763954266
FAM240C,-0.109012018400747,-0.972033957035967,0.73653701623438,0.860088238517219
UBAC2,0.117279477857112,6.44011924704764,0.736634710701597,0.860103044541051
TPRA1,-0.08916458202708,5.93548380143927,0.736682791928509,0.860103044541051
AQP12B,3.05117439459246,-3.11731825815804,0.736692807368133,0.860103044541051
AC233992.2,0.564587455456845,-2.90562199255294,0.736848979669591,0.860229675177591
LYSMD1,-0.0883305694326975,3.70640253692035,0.736909624326651,0.860244773493656
PADI4,-0.119440432878758,-1.59174744407945,0.73714480864661,0.860411052761254
LRFN1,0.510889693835144,2.19674309266128,0.737164918663567,0.860411052761254
ZCCHC9,0.113180209137461,4.61610432456145,0.737249118499743,0.860411052761254
MMAB,0.210565981624012,5.38125981837518,0.737330155319136,0.860411052761254
